arm,game_id,model,run_id,turn,cost_usd,cum_cost_usd,frac_of_run,frac_of_spend,failed_step,outcome,e2_frontload_index,e2_status,e3_convergence_point,e3_status,e4_context_growth,e4_status,battery_turns,turn_axis_agrees
bare_cc,ar25-0c556536,claude-opus-5,bare_cc-ar25-claude-opus-5-2f8b6919,14,0.076114,1.072433,0.823529,0.824666,false,api_unusable,0.259969856,ok,0.941176471,ok,0.044736261,ok,17,true
bare_cc,ar25-0c556536,claude-opus-5,bare_cc-ar25-claude-opus-5-2f8b6919,15,0.075984,1.148417,0.882353,0.883095,true,api_unusable,0.259969856,ok,0.941176471,ok,0.044736261,ok,17,true
bare_cc,ar25-0c556536,claude-opus-5,bare_cc-ar25-claude-opus-5-2f8b6919,16,0.076014,1.224431,0.941176,0.941548,true,api_unusable,0.259969856,ok,0.941176471,ok,0.044736261,ok,17,true
bare_cc,ar25-0c556536,claude-opus-5,bare_cc-ar25-claude-opus-5-2f8b6919,17,0.076014,1.300445,1.000000,1.000000,true,api_unusable,0.259969856,ok,0.941176471,ok,0.044736261,ok,17,true
bare_cc,ar25-0c556536,claude-sonnet-5,bare_cc-ar25-claude-sonnet-5-fe359600,1,0.082266,0.082266,1.000000,1.000000,,model_error,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-069d86f8,1,0.024966,0.024966,1.000000,1.000000,true,,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,1,0.035578,0.035578,0.033333,0.031024,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,2,0.029797,0.065375,0.066667,0.057006,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,3,0.031206,0.096582,0.100000,0.084217,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,4,0.027054,0.123636,0.133333,0.107808,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,5,0.046772,0.170408,0.166667,0.148593,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,6,0.045219,0.215627,0.200000,0.188022,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,7,0.032016,0.247642,0.233333,0.215939,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,8,0.036755,0.284398,0.266667,0.247989,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,9,0.043456,0.327854,0.300000,0.285882,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,10,0.032517,0.360371,0.333333,0.314236,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,11,0.040183,0.400554,0.366667,0.349274,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,12,0.038855,0.439408,0.400000,0.383155,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,13,0.049250,0.488658,0.433333,0.426100,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,14,0.030846,0.519505,0.466667,0.452998,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,15,0.045610,0.565114,0.500000,0.492768,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,16,0.038800,0.603914,0.533333,0.526601,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,17,0.059901,0.663815,0.566667,0.578833,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,18,0.029308,0.693123,0.600000,0.604389,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,19,0.050090,0.743213,0.633333,0.648067,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,20,0.033876,0.777090,0.666667,0.677607,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,21,0.060591,0.837681,0.700000,0.730441,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,22,0.031263,0.868945,0.733333,0.757702,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,23,0.034051,0.902996,0.766667,0.787394,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,24,0.031516,0.934512,0.800000,0.814875,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,25,0.039287,0.973799,0.833333,0.849132,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,26,0.033612,1.007410,0.866667,0.878441,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,27,0.033716,1.041125,0.900000,0.907840,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,28,0.042338,1.083463,0.933333,0.944757,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,29,0.030398,1.113861,0.966667,0.971264,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-63e7bdd8,30,0.032955,1.146816,1.000000,1.000000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,1,0.040168,0.040168,0.033333,0.035621,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,2,0.028102,0.068271,0.066667,0.060541,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,3,0.028504,0.096774,0.100000,0.085818,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,4,0.029608,0.126383,0.133333,0.112074,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,5,0.037718,0.164100,0.166667,0.145521,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,6,0.044350,0.208450,0.200000,0.184850,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,7,0.060338,0.268787,0.233333,0.238356,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,8,0.057375,0.326163,0.266667,0.289235,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,9,0.035318,0.361481,0.300000,0.320555,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,10,0.033807,0.395289,0.333333,0.350535,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,11,0.042770,0.438059,0.366667,0.388463,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,12,0.030563,0.468623,0.400000,0.415566,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,13,0.035981,0.504604,0.433333,0.447474,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,14,0.033737,0.538341,0.466667,0.477391,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,15,0.037110,0.575452,0.500000,0.510300,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,16,0.042732,0.618184,0.533333,0.548194,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,17,0.038650,0.656833,0.566667,0.582468,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,18,0.029979,0.686813,0.600000,0.609053,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,19,0.032370,0.719183,0.633333,0.637758,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,20,0.029591,0.748775,0.666667,0.664000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,21,0.035506,0.784281,0.700000,0.695486,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,22,0.036687,0.820969,0.733333,0.728020,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,23,0.038992,0.859960,0.766667,0.762597,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,24,0.044125,0.904086,0.800000,0.801726,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,25,0.039769,0.943855,0.833333,0.836993,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,26,0.036238,0.980094,0.866667,0.869129,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,27,0.032267,1.012360,0.900000,0.897742,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,28,0.049377,1.061738,0.933333,0.941529,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,29,0.029635,1.091373,0.966667,0.967809,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-bfcd3f8f,30,0.036301,1.127674,1.000000,1.000000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,1,0.023246,0.023246,0.050000,0.051569,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,2,0.017017,0.040263,0.100000,0.089317,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,3,0.016729,0.056991,0.150000,0.126427,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,4,0.019997,0.076988,0.200000,0.170787,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,5,0.015714,0.092702,0.250000,0.205647,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,6,0.023316,0.116019,0.300000,0.257372,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,7,0.026659,0.142677,0.350000,0.316510,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,8,0.024785,0.167462,0.400000,0.371491,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,9,0.035833,0.203295,0.450000,0.450983,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,10,0.024453,0.227748,0.500000,0.505227,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,11,0.025707,0.253454,0.550000,0.562254,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,12,0.017826,0.271280,0.600000,0.601797,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,13,0.024300,0.295579,0.650000,0.655702,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,14,0.018214,0.313793,0.700000,0.696106,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,15,0.029976,0.343768,0.750000,0.762603,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,16,0.018125,0.361893,0.800000,0.802810,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,17,0.021944,0.383836,0.850000,0.851488,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,18,0.019710,0.403547,0.900000,0.895213,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,19,0.029503,0.433049,0.950000,0.960661,true,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-cfa3d49e,20,0.017733,0.450783,1.000000,1.000000,false,budget_exhausted,0.205647200,ok,0.950000000,ok,0.028333093,ok,20,true
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,1,0.027973,0.027973,0.033333,0.026204,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,2,0.028538,0.056510,0.066667,0.052937,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,3,0.031203,0.087713,0.100000,0.082167,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,4,0.028147,0.115861,0.133333,0.108535,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,5,0.031766,0.147626,0.166667,0.138292,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,6,0.058881,0.206508,0.200000,0.193450,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,7,0.058521,0.265029,0.233333,0.248270,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,8,0.035292,0.300321,0.266667,0.281331,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,9,0.061026,0.361347,0.300000,0.338498,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,10,0.036169,0.397515,0.333333,0.372379,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,11,0.038030,0.435546,0.366667,0.408005,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,12,0.037319,0.472865,0.400000,0.442965,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,13,0.031675,0.504540,0.433333,0.472637,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,14,0.030719,0.535259,0.466667,0.501414,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,15,0.032984,0.568244,0.500000,0.532312,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,16,0.042150,0.610394,0.533333,0.571798,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,17,0.038616,0.649010,0.566667,0.607972,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,18,0.045304,0.694315,0.600000,0.650412,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,19,0.035046,0.729360,0.633333,0.683242,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,20,0.034613,0.763974,0.666667,0.715667,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,21,0.032001,0.795974,0.700000,0.745644,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,22,0.030541,0.826515,0.733333,0.774253,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,23,0.030718,0.857232,0.766667,0.803028,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,24,0.030102,0.887334,0.800000,0.831226,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,25,0.030367,0.917701,0.833333,0.859674,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,26,0.028767,0.946468,0.866667,0.886621,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,27,0.029804,0.976272,0.900000,0.914541,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,28,0.028959,1.005231,0.933333,0.941668,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,29,0.030729,1.035960,0.966667,0.970455,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-haiku-4-5-20251001,bare_cc-g50t-claude-haiku-4-5-20251001-d706111e,30,0.031539,1.067500,1.000000,1.000000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
theoria,g50t-5849a774,claude-opus-5,20260728T015354Z-g50t-first-contact,6,3.626608,3.626608,0.857143,0.574043,,stopped_for_archive,,no-battery-run,,no-battery-run,,no-battery-run,,
theoria,g50t-5849a774,claude-opus-5,20260728T015354Z-g50t-first-contact,7,2.691050,6.317658,1.000000,1.000000,,stopped_for_archive,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,1,0.096651,0.096651,0.050000,0.064790,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,2,0.071567,0.168218,0.100000,0.112765,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
